Name|Description|Code|Image|Price|Sale Price|Category
Mega Smarties Candy Rolls: 24-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>First came the original Smarties roll, then the Giant Smarties roll, and now the largest of them all... DUN DA DUN ...the Smarties MEGA Roll! These Smarties are bigger and 'badder' than ever!<br><br>
Unit Price = $1.25/roll.<br><br>
Display box contains 24 Mega Smarties Candy Rolls, each with a net weight of 2.25 ounces.<br><br>
Shipping Weight ~ 4 lbs.</div>
    "|127018|/assets/item/regular/image-127018.jpg|30.00|""|Sweet Tarts Candy
Giant Smarties Candy Rolls: 36-Piece Box|"
   
        <br><p id=""longDescription"">A giant version (about 3/4-inch by 4-inch-- WOOAAHHH, enormous!) of the classic Smarties candy rolls.<br><br>Unit Cost = $0.35/roll.<br><br>Display box contains 36 Giant Smarties Candy Rolls.<br><br>Shipping Weight ~ 3 lbs.</p>
    "|125692|/assets/item/regular/image-125692.jpg|12.60|""|Sweet Tarts Candy
Smarties Love Hearts Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Love smart! Smarties smart. Each sweet tart candy is engraved with a heart encircling romantic phrases such as ""Sweet Thing"", ""Hot"", ""Pretty Eyes"", and ""Love Smart"".<br><br>
There are approximately 25 rolls per pound.<br><br><b>Candy Roll Specifications-</b><br>
Length: 2 Inches<br>
Diameter: 3/4 Inch<br>
Candies Per Roll: 11<br><br>
Unit Price = $4.90/lb.<br><br>
Bag contains 5 pounds of Smarties Love Hearts Candy Rolls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|126467|/assets/item/regular/image-126467.jpg|24.50|""|Sweet Tarts Candy
Wonka SweeTarts Candy Packets: 3000-Piece Case|"
   
        <br><p id=""longDescription""></p>
<div>The candy doctor says, ""Take 2 SweeTarts and call me in the morning!"" These little tarts will cure almost any sugar craving.<br><br>
Unit Price = $0.04/packet.<br><br>
Case includes 3,000 packs of Wonka SweeTarts Candy.<br><br>
Shipping Weight ~ 20 lbs.</div>
    "|129332|/assets/item/regular/image-129332.jpg|120.00|""|Sweet Tarts Candy
Wonka SweeTarts Candy Roll Twists: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Fun and fruity SweeTart candy in twist-wrapped rolls! Made in the magical Willy Wonka candy factory.<br><br>
There are approximately 50 rolls per pound.<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Wonka SweeTarts Candy Roll Twists.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|126826|/assets/item/regular/image-126826.jpg|19.50|""|Sweet Tarts Candy
Wonka SweeTarts Candy Packs: 24-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>
<strong>SALE: 25% OFF!</strong><br><br>
Delicious hard candy circles featuring an assortment of bright colors and perky flavors! Each snack size pack includes about 12 candies.<br><br>
Unit Price = $0.20/packet.<br><strong>Sale Unit Price = $0.15/packet.</strong><br><br>
Bag contains 24 fun size packs of Wonka SweeTarts Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|130038|/assets/item/regular/image-130038.jpg|4.80|3.60|Sweet Tarts Candy
Smarties Candy Rolls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Yummy little sweet tarts in a twisted-on cellophane wrapper.<br>
A classic favorite!<br><br>
There are approximately 60 rolls per pound.<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Smarties Candy Rolls.<br><br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|126915|/assets/item/regular/smarties-candy-rolls-bulk.jpg|19.50|""|Sweet Tarts Candy
Sassy Sours Candy Rolls: 4LB Box|"
   
        <br><p id=""longDescription""></p>
<div>Tangy sweet tart sugar buttons in an assortment of pastel colors!<br>
Twist wrapped into rolls, there are about 15 tablets per roll.<br><br><b>Tablet Colors &amp; Flavors Correlation-</b><br>
Blue: Grape<br>
Green: Lime<br>
Yellow: Lemon<br>
Orange:  Orange<br>
Pink: Cherry<br><br>
There are approximately 62 rolls per pound.<br><br>
Unit Price = $3.00/lb.<br><br>
Box contains 4 pounds of Sassy Sours Sweet Tarts Candy Rolls.<br>
Made in the USA.<br><br>
Shipping Weight ~ 5 lbs.</div>
    "|126447|/assets/item/regular/image-126447.jpg|12.00|""|Sweet Tarts Candy
Yellow Sweet Tart Candy Flowers: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Our gang of happy Candy Elves has no shame shoveling yellow candy posies in their mouths. These little confections offer a mild, tangy flavor, and are perfect for guests to munch on at your next colorful event. Because of their bright yellow coating, they shine as a centerpiece when displayed in glass bowls. Also available in bright purple, green and white, you can combine them to make one brilliant bouquet of candy. Just be sure to sing the Yellow Sweet Tart Candy Flower anthem during consumption:  Better than rosies; a handful of these posies; sugar high crashes; we all pipe down!<br><br>
There are approximately 400 pieces per pound.<br><b>Flower Width:</b> 5/8 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sweet Tart Candy Flowers.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|129189|/assets/item/regular/yellow-flowers-im-129189.jpg|19.50|""|Sweet Tarts Candy
White Sweet Tart Candy Flowers: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>It’s a brand new day for these pearly little candy flowers. Enjoy the mild, tangy taste and a bright, white vibrance that restores the belief of a fresh start. Commonly displayed at weddings and wintertime parties, a glass bowl of these tarty daisies may not offer the mint freshness of a brand new breath, but rather a flavor you’ll actually want to savor as vows are made, and a new season is celebrated. <br><br>
There are approximately 400 pieces per pound.<br><b>Flower Width:</b> 5/8 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of White Sweet Tart Candy Flowers.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|126697|/assets/item/regular/icon-126697.jpg|19.50|""|Sweet Tarts Candy
Sassy Saucers Candy Packs: 100-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Look out, earthling! According to alien coordinates, there is a set of three sassy candy saucers headed your way. Each of these pastel-colored vessels is full of a tangy flavor that will render any terrestrial force field obsolete once you pop them down the hatch!<br><br>
There are  3 saucers per pack.<br><br>
Unit Price = $0.15/packet.<br><br>
Bag contains 100 packs of Sassy Saucers Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 3 lbs.</div>
    "|130456|/assets/item/regular/image-130456.jpg|15.00|""|Sweet Tarts Candy
Strawberry Sassy Spheres Pink Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped pink Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant pink and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity strawberry flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at Christmas time or around Valentine’s Day and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Strawberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Pink Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131526|/assets/item/regular/sassy-spheres-pink-131526-im.jpg|19.50|""|Hard Candy
Grape Sassy Spheres Purple Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped purple Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant purple and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity grape flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at Christmas time or around Valentine’s Day and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Grape<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Purple Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131525|/assets/item/regular/sassy-spheres-purple-131525-im.jpg|19.50|""|Hard Candy
Blueberry Sassy Spheres Blue Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped blue Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant blue and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity blueberry flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at the holidays and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Blueberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Blue Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131524|/assets/item/regular/sassy-spheres-blue-131524-im.jpg|19.50|""|Hard Candy
Lime Sassy Spheres Green Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped green Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant green and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity lime flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at Christmas time and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Lime<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Green Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131523|/assets/item/regular/sassy-spheres-green-131523-im1.jpg|19.50|""|Hard Candy
Banana Sassy Spheres Yellow Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped yellow Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant yellow and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity banana flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres any time of year and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Banana<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131522|/assets/item/regular/sassy-spheres-yellow-131522-im1.jpg|19.50|""|Hard Candy
Orange Sassy Spheres Orange Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped orange Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant orange and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity orange flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at Halloween and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Orange<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Orange Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131521|/assets/item/regular/sassy-spheres-orange-131521-im.jpg|19.50|""|Hard Candy
Cherry Sassy Spheres Red Striped Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Expertly curving outward from swirly points on either side, lines that wrap across each individually wrapped red Sassy Sphere make these delightful sweets look like striped balloons inflated to full capacity like the ones you see at the circus and county fair. Plucky and adorable, these vibrant crimson and white confections taste just as good as they look. Bright and tiny, each ball is full of fruity cherry flavor that promises to perk up your taste buds and refresh your palate. Fill up a candy bowl with these jolly spheres at Christmas time or around Valentine’s Day and prepare to impress your guests.<br><br>
There are approximately 50 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1 Inch<br>
Net Weight: 10 Grams<br>
Flavor: Cherry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Red Sassy Spheres Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131520|/assets/item/regular/sassy-spheres-red-131520-im.jpg|19.50|""|Hard Candy
Strawberry Sassy Spheres Pink Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered pink and white stripes and a fabulous strawberry flavor. Pluto’s surface is believed to be rocky, unlike these super smooth pink and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Strawberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Pink Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131519|/assets/item/regular/sassy-spheres-petite-pink-131519-im.jpg|19.50|""|Hard Candy
Grape Sassy Spheres Purple Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered purple and white stripes and a fabulous grape flavor. Pluto’s surface is believed to be rocky, unlike these super smooth purple and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one while you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Grape<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Purple Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131518|/assets/item/regular/sassy-spheres-petite-purple-131518-im.jpg|19.50|""|Hard Candy
Blueberry Sassy Spheres Blue Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered blue and white stripes and a fabulous blueberry flavor. Pluto’s surface is believed to be rocky, unlike these super smooth blue and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Blueberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Blue Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131517|/assets/item/regular/sassy-spheres-petite-blue-131517-im1.jpg|19.50|""|Hard Candy
Lime Sassy Spheres Green Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered green and white stripes and a fabulous lime flavor. Pluto’s surface is believed to be rocky, unlike these super smooth green and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight! <br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Dimensions-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Lime<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Green Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131516|/assets/item/regular/sassy-spheres-petite-green-131516-im1.jpg|19.50|""|Hard Candy
Banana Sassy Spheres Yellow Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered yellow and white stripes and a fabulous banana flavor. Pluto’s surface is believed to be rocky, unlike these super smooth yellow and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight! <br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Banana<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131514|/assets/item/regular/sassy-spheres-petite-yellow-131514-im.jpg|19.50|""|Hard Candy
Orange Sassy Spheres Orange Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered orange and white stripes and a fabulous orange flavor. Pluto’s surface is believed to be rocky, unlike these super smooth orange and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Orange<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Orange Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131513|/assets/item/regular/sassy-spheres-petite-orange-131513-im.jpg|19.50|""|Hard Candy
Cherry Sassy Spheres Red Striped Petite Candy Balls: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The celestial body Pluto appears bright in our night sky because its icy surface reflects the sun’s rays. Most of us at CandyWarehouse grew up learning that Pluto was the ninth planet in our solar system. In 2006, that all changed. Because of its small stature in relations to its siblings Jupiter, Venus, Saturn and so forth, Pluto’s prime planet status was revoked by scientists and it was sent down to the dwarf planet class where it dwells among over 40 other similarly-sized known galaxy objects. We love tiny things with big impacts around here, and that’s why we’re over the moon about these Petite Striped Candy Balls. These itty bitty confections are big tasty beauties decorated with perfectly rendered red and white stripes and a fabulous cherry flavor. Pluto’s surface is believed to be rocky, unlike these super smooth red and white baby balls. Individually wrapped for freshness, these fruity balls shine brightly in our sugary inventory. We recommend filling up a bowl and snacking on them one by one will you stargaze tonight!<br><br>
There are approximately 150 pieces per pound.<br><br><strong>Ball Specifications-</strong><br>
Diameter: 1/2 Inch<br>
Net Weight: 3 Grams<br>
Flavor: Cherry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Red Sassy Spheres Petite Striped Candy Balls.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131512|/assets/item/regular/sassy-spheres-petite-red-131512-im.jpg|19.50|""|Hard Candy
Pink Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity strawberry candy snack. These uniquely shaped confections transmit bold strawberry flavor to your taste buds via thick pink and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Strawberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Pink Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131533|/assets/item/regular/sassy-cylinders-pink-131533-im1.jpg|19.50|""|Hard Candy
Purple Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity grape candy snack. These uniquely shaped confections transmit bold grape flavor to your taste buds via thick purple and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Grape<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Purple Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131532|/assets/item/regular/sassy-cylinders-purple-131532-im.jpg|19.50|""|Hard Candy
Blue Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity blueberry candy snack. These uniquely shaped confections transmit bold blueberry flavor to your taste buds via thick blue and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Blueberry<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Blue Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131531|/assets/item/regular/sassy-cylinders-blue-131531-im.jpg|19.50|""|Hard Candy
Green Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity lime candy snack. These uniquely shaped confections transmit bold lime flavor to your taste buds via thick green and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Lime<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Green Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131530|/assets/item/regular/Sassy-cylinders-green-131530-im1.jpg|19.50|""|Hard Candy
